,category,store,id,review_spell_check,star
1060,한식,웅이네오돌뼈닭발도-금정동,km**님,맛있게 잘 먹겠습니다 ,5
1061,한식,웅이네오돌뼈닭발도-금정동,jo**님,음식도 따뜻하게 왔고 맛도 좋고 둘이 먹기에 아주 푸짐한 양이면서 구성도 좋아요,5
1062,한식,웅이네오돌뼈닭발도-금정동,손님,맛있어요 맛있어요 맛있어요 맛있어요,5
1063,한식,웅이네오돌뼈닭발도-금정동,dk**님,닭발은 역시 웅이네에요존맛탱,5
1064,한식,웅이네오돌뼈닭발도-금정동,am**님,한신 닭발이랑 비교를 해서 그런가  국물 닭발이 영 어묵 떡 이도 저도 아니네요  양은  굿  양은  정말 많아요,4
1065,한식,웅이네오돌뼈닭발도-금정동,손님,그냥 그냥 그렇고 닭발은 간이 안 맞음,4
1066,한식,웅이네오돌뼈닭발도-금정동,손님,배달 예정 시간보단 늦었지만 석수역 부근까지 배달해주신 게 어찌나 감사하던지요 혼자 먹으려 시켰는데 양이 너무 많네요   맛과 양구 성 모두 최고인듯합니다,5
1067,한식,웅이네오돌뼈닭발도-금정동,손님,아이와 먹을 땐 순한 맛을 해야겠네요 중간 맛이 맛있지만 매운맛에 익숙지 얺다면 고려하세요 멋있어요,5
1068,한식,웅이네오돌뼈닭발도-금정동,ys**님,진짜 맛있게 매워서 편하게 먹기가 쪼아요🥰🥰 특히 밥이 진짜 맛있어요,5
1070,한식,웅이네오돌뼈닭발도-금정동,손님,좀 매웠지만 맛있었어요 먐냠,4
1071,한식,웅이네오돌뼈닭발도-금정동,cm**님,항상 잘 시켜 먹는데 배달이 늦어서 아쉬워요 김가루가 누락되었네요 닭발은 둘이 먹기 딱 좋아요,3
1072,한식,웅이네오돌뼈닭발도-금정동,vb**님,자주 시켜 먹어요 맛이 좀 달라진듯해요,1
1073,한식,웅이네오돌뼈닭발도-금정동,eh**님,금요일이라 배달이 늦었지만 친절한 응대 늦어도 기분이 안 나쁘네요 배달 재촉하면 배달하시는 분들 위험한데 제가 더 죄송하네요 맛있게 잘 먹었어 요담엔 좀 순한 맛으로 해야겠어요,5
1074,한식,웅이네오돌뼈닭발도-금정동,손님,너무 먹고 싶어서 오픈과 동시에 주문했는데 맛도 양도 배달도 다 만족스러웠어요,5
1075,한식,웅이네오돌뼈닭발도-금정동,ch**님,역시 너무너무 맛있어요,4
1076,한식,웅이네오돌뼈닭발도-금정동,sa**님,맛도 있고 배달해주신 분도 친절한데 여긴 요청사항 절대 안 보시는 듯 들어준 적이 없어 가격도 점점 오르고 배달비까지 생겼네요 근데 원래 쿠폰을 안 주나요 언제부터 없어졌나요,4
1077,한식,웅이네오돌뼈닭발도-금정동,손님,배달도 빨리 왔고요 계란찜이 너무 보들보들하고 마싰어요️,5
1078,한식,웅이네오돌뼈닭발도-금정동,vi**님,맛있어요 대성하세요,4
1079,한식,웅이네오돌뼈닭발도-금정동,손님,주먹밥 비닐이 벗겨져서 왔어요,3
1080,한식,웅이네오돌뼈닭발도-금정동,to**님,감사히 잘 먹었습니다,4
1081,한식,웅이네오돌뼈닭발도-금정동,ch**님,다 맛있고 양도 많은데 배달시간이 좀 늦네요,4
1082,한식,웅이네오돌뼈닭발도-금정동,am**님,오도독뼈 양도 많고 많이 맵지 않아 부담스럽지 않았어요 계란찜도 부들부들하니 맛있었습니다,5
1083,한식,웅이네오돌뼈닭발도-금정동,jj**님,맛있어요 오돌오돌,5
1084,한식,웅이네오돌뼈닭발도-금정동,ta**님,닭발을 즐겨 먹지 않는 편이어서 시도해봤는데 진짜 대박이에요 통통하고 고소한 닭발과 푸딩 계란찜 주먹밥의 조화가 캬감동 받았습니다 안양 오면 닭발은 무조건 웅이네에요 너무 맛있어요 맵기도 중간 맛으로 하고 혹시 몰라 좀 덜 맵게 부탁드리긴 했는데 덜 맵기인 건지는 모르겠지만 불닭 못 먹는 저한테 딱 맛있게 매운 정도였어요 진짜 사장님 최고,5
1085,한식,웅이네오돌뼈닭발도-금정동,qw**님,마시습니 댜,4
1086,한식,웅이네오돌뼈닭발도-금정동,손님,국물 닭발  맛 좋아요 주먹밥  계란탕  맛있어요 아쉬운 건  국물 닭발  닭이 푹 무르지 않아 좀  질겼어요  그래서  전자레인지에  78분  푹 돌려먹었어요  양도 조금 작은 거 같아요 그리고 쿨피스 너무 작은 게 와서 좀 그랬어요 보통 500ml가 오던데 그런  부분은 좀 아쉬워요,5
1087,한식,웅이네오돌뼈닭발도-금정동,js**님,배달 요청에 1시까지 보내 달라 했는데 영수증에 최대한 1시라고 한 번 더 신경 써주신 점 감사합니다 맛있어요 배달도 빠르고,5
1088,한식,웅이네오돌뼈닭발도-금정동,손님,맛있어요 bbbb,5
1090,한식,웅이네오돌뼈닭발도-금정동,gr**님,항상 맛있는 오돌 잘 먹고 있습니다,5
1091,한식,웅이네오돌뼈닭발도-금정동,gu**님,어묵탕 진짜 꿀맛이었습니다,5
1092,한식,웅이네오돌뼈닭발도-금정동,ar**님,배달도 빠르고 맛있어요 자주 시켜 먹습니다,4
1093,한식,웅이네오돌뼈닭발도-금정동,ce**님,계란찜이 너무 흔들렸는지 계란탕처럼 부스러져서 왔어요,5
1094,한식,웅이네오돌뼈닭발도-금정동,손님,오늘 진짜 피곤하고 야식 먹으려고 시켰는데 편지감동쓰닭발은 웅이네🤧♥️,5
1095,한식,웅이네오돌뼈닭발도-금정동,j2**님,닭발은 항상 여기서 시켜 먹게 되네요 어머니랑 너무 맛있게 잘 먹었습니다,5
1096,한식,웅이네오돌뼈닭발도-금정동,si**님,너무 맛있게 먹었어요 뼈 없는 닭발은 매콤하고 불향이 나고 국물 닭발은 발라먹는 재미도 있으면서 당기는 매운맛이 있어요,5
1097,한식,웅이네오돌뼈닭발도-금정동,gk**님,여기 사장님은 장사의 신임,5
1098,한식,웅이네오돌뼈닭발도-금정동,손님,맛 아주 좋습니다 사진은 급하게 먹느라 없네요,3
1099,한식,웅이네오돌뼈닭발도-금정동,손님,너무 맛있게 잘 먹었어요 배달 서비스도 굿이네요,5
1100,한식,웅이네오돌뼈닭발도-금정동,yh**님,맛있게 잘 먹었습니다 부자 되세요,5
1101,한식,웅이네오돌뼈닭발도-금정동,gg**님,여긴 진짜 매번 시켜 먹는데 다 맛있네요,5
1102,한식,웅이네오돌뼈닭발도-금정동,손님,너무 좋아요 맨날 시켜 먹습니다,5
1103,한식,웅이네오돌뼈닭발도-금정동,손님,두 세트나 시켰는데 쿨피스랑 단무지가 하나도 안 왔네요 흠,4
1104,한식,웅이네오돌뼈닭발도-금정동,ro**님,배달도 빠르고 맛있어요,5
1105,한식,웅이네오돌뼈닭발도-금정동,lo**님,마시어요 외옹,5
1106,한식,웅이네오돌뼈닭발도-금정동,zz**님,잔치국수도 배달돼서 너무 좋아요 오돌 벼도 맛있어요 ,5
1107,한식,웅이네오돌뼈닭발도-금정동,aj**님,닭방 시켰는데요 맛있어요,5
1108,한식,웅이네오돌뼈닭발도-금정동,fo**님,야식이 당길 때 먹으면 정말 꿀맛입니다,4
1109,한식,웅이네오돌뼈닭발도-금정동,yo**님,미식가 친구도 입맛 까다로운 남편도 엄지척해줬네요 오도독뼈 세트 시켰는데 계란찜도 맛있고 다 맛있어 요배송은 오래 걸렸는데 남편이 맛 집이라고 그럴 수도 있다고 하네요,4
1110,한식,웅이네오돌뼈닭발도-금정동,co**님,예전엔 무조건 매웠던 거 같은데 순한 맛 주문했더니 하나도 안 매워서 이번엔 중간 맛으로 하니 딱 좋네요 김 주먹밥이랑 계란탕으로 한 끼 맛나게 먹고 남은 옥돌 뼈로 덮밥 해서 김하고 아주 맛나게 먹었습니다 애용하는 집이에요 담엔 닭발도 도전해보려고요,5
1111,한식,웅이네오돌뼈닭발도-금정동,손님,맛있게 잘 먹어 습 니 다,5
1112,한식,웅이네오돌뼈닭발도-금정동,ma**님,주먹밥이 진짜 맛있어요 물론 닭발도요,5
1113,한식,웅이네오돌뼈닭발도-금정동,ak**님,맛있어요,5
1114,한식,웅이네오돌뼈닭발도-금정동,po**님,배달도 빠르고 친절하시고 양도 진짜 많은데 맛 조절 선택이 아쉬웠어요 생각보다 맵지 않아서 다음에는 잘 선택할게요,5
1115,한식,웅이네오돌뼈닭발도-금정동,cs**님,맛있고 양 많네요 저번 계란찜 국물 실수 나온 거 콜라 서비스 잘 받았습니다,5
1116,한식,웅이네오돌뼈닭발도-금정동,cs**님,맛있고 양 많네요 계란찜 국물이 넘쳐버려 불닭에 들어가서 아쉬웠지만 나중에 서비스 주신다 해서 다행이네요 ,5
1117,한식,웅이네오돌뼈닭발도-금정동,li**님,양도 많고 먹기 좋았어요,4
1118,한식,웅이네오돌뼈닭발도-금정동,og**님,자주 시켜 먹는데 혼자 먹기엔 조금 많으나 둘이 먹기엔 뭔가 부족한 것 같아요 제가 많이 먹어서 그럴 수도 있지만 그래도 너무 맛있고 배달도 빠르네요 앞으로도 자주 시켜 먹고 싶은 곳이에요,5
1119,한식,웅이네오돌뼈닭발도-금정동,손님,계란찜 너무 부드럽고 맛있어요 닭발도 적당하게 매워서 달달 궁리하고 매콤 구리해서 좋았어요‍♀️ 주먹밥도 간이 잘 돼있어서 그냥 먹어도 잘 먹었습니다,5
1120,한식,웅이네오돌뼈닭발도-금정동,jo**님,항상 맛있게 먹어요 양이 적은 거 빼고는 만족이요,3
1121,한식,웅이네오돌뼈닭발도-금정동,dl**님,항상 시켜 먹는데 여기만큼 맛있는 집은 또 없는 거 같아요,5
1122,한식,웅이네오돌뼈닭발도-금정동,ba**님,억지스러운 매운맛이 아닌 고소한 매운맛이 참 좋았습니다 안양 이사 오고 나서 먹은 닭발 중 최고 평점이에요♡사장님 감사합니다,5
1123,한식,웅이네오돌뼈닭발도-금정동,ki**님,주꾸미가 은근 맵더라고요 그래도 잘 먹었습니다,4
1124,한식,웅이네오돌뼈닭발도-금정동,손님,무뼈국물닭발 정말 맛있어요,5
1125,한식,웅이네오돌뼈닭발도-금정동,손님,무뼈닭발이 최고네요,5
1126,한식,웅이네오돌뼈닭발도-금정동,mj**님,정말 맛있습니다,5
1127,한식,웅이네오돌뼈닭발도-금정동,손님,여긴 진짜 너무 맛있어요 뼈 국물 닭발 먹었는데 진짜 너무  한×닭발 제일 좋아하는데 동급이나 그 이상이어서 오늘도 시켜 먹으려고요 서비스 주세요♡,5
1128,한식,웅이네오돌뼈닭발도-금정동,손님,배달이 너무 느림 맛은 괜찮음 매움은 약간 매운듯,3
1129,한식,웅이네오돌뼈닭발도-금정동,sk**님,닭발은 여기만 먹어요,5
1130,한식,웅이네오돌뼈닭발도-금정동,ma**님,맛있어요 배달은 좀 느려요,5
1131,한식,웅이네오돌뼈닭발도-금정동,jk**님,맛있게 배부르게 먹었습니다,5
1132,한식,웅이네오돌뼈닭발도-금정동,yo**님,매콤하고 맛있습니다,5
1133,한식,웅이네오돌뼈닭발도-금정동,kt**님,단골입니다 닭 밝은 웅이네만 먹습니다,5
1134,한식,웅이네오돌뼈닭발도-금정동,ma**님,닭발 매운맛으로 시켰는데 하나도 안 매웠어요 그래도 메뉴 다 맛있어요  그리고 쿨피스를 얼려서 주네요 엄청 차가워서 더 맛있었음,5
1135,한식,웅이네오돌뼈닭발도-금정동,do**님,배달은 늦었지만 항상 맛있습니다,4
1136,한식,웅이네오돌뼈닭발도-금정동,sa**님,맛있어요 또 시켜 먹을 거예요,5
1137,한식,웅이네오돌뼈닭발도-금정동,손님,,5
1138,한식,웅이네오돌뼈닭발도-금정동,손님,좋아요 둘이 먹기 딱 좋은 양인 거 같네요,5
1139,한식,웅이네오돌뼈닭발도-금정동,손님,배송이 너무 느려요 ,2
1140,한식,웅이네오돌뼈닭발도-금정동,90**님,저번에도 쿠폰 하나 안 왔었는데 이번엔 메뉴 두 개다 쿠폰이 안 왔네요,4
1141,한식,웅이네오돌뼈닭발도-금정동,dl**님,야식으로 먹기에 너무 좋습니다,5
1142,한식,웅이네오돌뼈닭발도-금정동,sm**님,좋아요 좋아요 맛있어요 배달도 신속하고 좋아요 ,5
1143,한식,웅이네오돌뼈닭발도-금정동,손님,배달이 아쉬웠어요 맛은 짱,3
1144,한식,웅이네오돌뼈닭발도-금정동,vb**님,자주 시켜 먹는데 이번엔 그다지 맵지가 않네요 아쉬웠어요,2
1145,한식,웅이네오돌뼈닭발도-금정동,ki**님,배달 오실 때 정말 최고예요 음식 식지 말라고 차로 배달 오시고 거기다가 혼자 먹기에 양이 딱 알맞네요 제가 많이 먹는 편인데 않부족 했어요 다음에도 시켜 먹을게요,5
1146,한식,웅이네오돌뼈닭발도-금정동,kk**님,넘맛있네용 다 먹고 사진 찍음,5
1147,한식,웅이네오돌뼈닭발도-금정동,wk**님,맛있게 매운맛이에요  또 뼈닭발 숯불 먹고 싶은 데는 여기서 시켜 먹을래요,4
1148,한식,웅이네오돌뼈닭발도-금정동,jx**님,배달이 좀 많이 늦었네요 요번엔 그래도 오도독뼈는 잡내도 안 나고 맵게 맛있네요,4
1149,한식,웅이네오돌뼈닭발도-금정동,ap**님,맛있게 잘 먹었습니다,5
1150,한식,웅이네오돌뼈닭발도-금정동,pj**님,맛있게 먹었네요,5
1151,한식,웅이네오돌뼈닭발도-금정동,ja**님,불 맛나고 매콤하니 양념이 맛있어요,4
1152,한식,웅이네오돌뼈닭발도-금정동,ah**님,주먹밥이 방금 한밥처럼 하나도 안 푸석푸석해서 다 버렸네요 오도독뼈는 맛있던데,4
1154,한식,웅이네오돌뼈닭발도-금정동,손님,맛있어요 주먹밥도 맛있어요,5
1155,한식,웅이네오돌뼈닭발도-금정동,sh**님,🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,5
1156,한식,웅이네오돌뼈닭발도-금정동,wn**님,양 많고 좋았어요 짱짱 적당히 맵고 맛있어요,5
1157,한식,웅이네오돌뼈닭발도-금정동,sh**님,와전 제가 좋아하는 맛이에요,5
1158,한식,웅이네오돌뼈닭발도-금정동,la**님,맛도 최고이고요  작은 배려까지 해주시는 맘이 맛도 최상으로 느끼게 해주는 거 같네 요담에 또 만나요,5
1159,한식,웅이네오돌뼈닭발도-금정동,hy**님,요즘 웅이네 빠져있음  오도독뼈도 맛있고 무르 뼈 닭발도 맛이 꼬오,5
1161,한식,웅이네오돌뼈닭발도-금정동,gr**님,맛있습니다 이번에 야간 간이 셌습니다,5
1164,한식,웅이네오돌뼈닭발도-금정동,ju**님,맛있습니다 주먹밥이 약간 설익은 것처럼 딱딱하긴 했지만 맛있게 먹었습니다,5
1165,한식,웅이네오돌뼈닭발도-금정동,손님,닭발을 숯불에 구워서 했음 더 맛있었을 거 같은데요 배달이 좀 느려요,4
1166,한식,웅이네오돌뼈닭발도-금정동,za**님,아주 맛있네요 항상 감사합니다,5
1167,한식,웅이네오돌뼈닭발도-금정동,ji**님,맛있어요 담엔 국물 닭발 도전,5
1168,한식,웅이네오돌뼈닭발도-금정동,es**님,맛있어요 잘 먹어 뜸,5
1169,한식,웅이네오돌뼈닭발도-금정동,gg**님,닭발은 여기서만 시켜 먹음,5
1170,한식,웅이네오돌뼈닭발도-금정동,손님,저 웅이네 진짜 좋아하거든요 원래 군포에 살았었는데 군포에서 먹어보고 반해서 좋아해요 처음에 안양 웅이네 시켰을 때 그냥 그랬는데 오늘 오랜만에 시켰는데 진짜 맛있어요 ❣️ 닭발도 촉촉하고 주먹밥도 진짜 맛있고요 전에 세트 시켰을 땐 단무지랑 김치는 안 주시던데 다 보내주셨어요 주방장님이 바뀌신 건지 사장님이 바뀌신 건지 뭔가 리뉴얼 된 기분이에요,4
1171,한식,웅이네오돌뼈닭발도-금정동,손님,언제 먹어도 맛있어요,5
1173,한식,웅이네오돌뼈닭발도-금정동,손님,늦은 시간 먹기 딱 좋네요,4
1174,한식,웅이네오돌뼈닭발도-금정동,tj**님,맛있어요 매콤하고 양도 적절하고  잘 먹었습니다 마늘향이 좀 강한 편이에요 배달해주시는 분이 친절한 거 같아요,4
1175,한식,웅이네오돌뼈닭발도-금정동,손님,맛은 괜찮고 앙은 부족한,3
1176,한식,웅이네오돌뼈닭발도-금정동,손님,미리 부탁드린 시간에 배달해주셔서 감사합니다,5
1177,한식,웅이네오돌뼈닭발도-금정동,손님,괜찮았어요 배달이 쪼금 늦은 거 빼면,5
1178,한식,웅이네오돌뼈닭발도-금정동,jo**님,맛있어요 다시 시키고 싶은 곳,5
1179,한식,웅이네오돌뼈닭발도-금정동,km**님,배달이 너무 느려서 자주 먹지만 아쉽네요,3
1180,한식,웅이네오돌뼈닭발도-금정동,tg**님,주꾸미 양이 적고 국물 많고 다른 야채나 떢복이만 많아서 별로였어요 그런데 계란찜은 정말 맛있어요 주먹밥하고 같이 먹으니 최고,3
1181,한식,웅이네오돌뼈닭발도-금정동,dl**님,굳터내내릐레자아채채챞패,4
1182,한식,웅이네오돌뼈닭발도-금정동,손님,맛도 좋고 양도 많고 서비스  최고네요,5
1183,한식,웅이네오돌뼈닭발도-금정동,10**님,아기 잔다고 했는데 문똑똑시끄러워 아기 깼습니다,3
1184,한식,웅이네오돌뼈닭발도-금정동,16**님,배달 너무 오래 걸렸어요,5
1185,한식,웅이네오돌뼈닭발도-금정동,yu**님,친구 추천으로 주문해봤는데 즈어어엉말 맛있습니다 닭발에 불 향도 나는데 파도 아삭거려서 맛있고요 마요네즈 소스에 찍어 먹어도 좋습니다 계란찜은 정말 신의 한수 대박적 쿨피스는 무려 살얼음이 있는 삼태였고요 포장 뜯기 쉽도록 나이프 같은 것도 같이 챙겨주고요 비닐 손장갑도 같이 와서 손뼉 쳤습니다 정말 잘 챙겨주시고 혜 자신 듯 덕분에 잘 먹었습니다 자주 이용할게요,5
1186,한식,웅이네오돌뼈닭발도-금정동,ok**님,포장 깔끔하고 맛나게 잘 먹었습니다,5
1187,한식,웅이네오돌뼈닭발도-금정동,손님,항상 잘 시켜 먹고 있습니다,5
1188,한식,웅이네오돌뼈닭발도-금정동,손님,오도독뼈 맛있어요 계란찜도 맛있고요,5
1189,한식,웅이네오돌뼈닭발도-금정동,dm**님,처음 먹어보는데 배달도 빠르고 배달해주시는 분도 친절하셨던 거 같아요 2명이서 먹기에 양도 생각보다 많았고 맛도 있었네 요강추,5
1190,한식,웅이네오돌뼈닭발도-금정동,손님,이번 주만 두 번째 정말 맛있어 요전 매운 걸 좋아해서 매운 거로 시켰는데 맛있게 매워서 좋아요 bbbbbbbbbbbb 배달하신 분도 친절하세요,5
1191,한식,웅이네오돌뼈닭발도-금정동,gr**님,잔치국수 오돌 조합 좋습니다,5
1192,한식,웅이네오돌뼈닭발도-금정동,eb**님,배달은 조금 걸리지만 맛나요,5
1193,한식,웅이네오돌뼈닭발도-금정동,손님,닭발 마니아라서 여기저기 다 시켜봤는데 진짜 맵고 맛있었어요 계란찜 간도 딱 맞고요 알찬 구성 세트예요 자주 애용할게요 더 번창하세요 bbbbbbbbb,5
1194,한식,웅이네오돌뼈닭발도-금정동,dp**님,중간 맛도 너무 맵네요 다음엔 덜 맵게 주문해야겠어요 마블과 함께 맛있게 먹을게요,5
1196,한식,웅이네오돌뼈닭발도-금정동,ys**님,맛있어요 닭발 많이 있었으면 좋을 만큼 맛있어요,4
1197,한식,웅이네오돌뼈닭발도-금정동,be**님,두 번째 주문입니다 역시 웅이네 닭발이 가장 맛있어요 요청사항도 들어주시고 배달하신 분 감사합니다 사장님 번창하세요,5
1198,한식,웅이네오돌뼈닭발도-금정동,91**님,닭발계 최강자 웅이네,5
1199,한식,웅이네오돌뼈닭발도-금정동,91**님,매번 닭발만 시키다가  똥집 도전하였는데 야채 숨도 안 죽어 있고 마늘 양이 어마어마했어요 닭발만 시킬래요,4
1200,한식,웅이네오돌뼈닭발도-금정동,qw**님,맛있어요 365일 동안 먹어도 좋을 거가 타오,4
1201,한식,웅이네오돌뼈닭발도-금정동,qk**님,말이 필요없둠,5
1202,한식,웅이네오돌뼈닭발도-금정동,gh**님,맛있어요 담에 또 시켜 먹으려고요,4
1203,한식,웅이네오돌뼈닭발도-금정동,lo**님,배달도 느려  주꾸미 진짜 몇 마리 있지도 않아 맛도 없어 짜증 아주  이 집은 그냥 오도독뼈 먹는 게 제일 낫네요,1
1204,한식,웅이네오돌뼈닭발도-금정동,tn**님,맛도 양도 좋았는데 포장에 신경 좀 써주세요 포장 받는 순간 무슨 물 풍선 받는 줄 알았어요 계란찜이 터져서 봉지 안이 국물로 흥건히고 뚝뚝 떨어지고 다음부터는 포장 꼼꼼하게 해주세요,4
1205,한식,웅이네오돌뼈닭발도-금정동,ck**님,맛있고  양도  많아요,5
1206,한식,웅이네오돌뼈닭발도-금정동,손님,저녁에 술 한 잔 생각나면 항상 시켜 먹고 있습니다 아주 잘 먹고 있습니다,5
1207,한식,웅이네오돌뼈닭발도-금정동,손님,늘 언제나  맛나요,4
1208,한식,웅이네오돌뼈닭발도-금정동,손님,무뼈닭발 중간 맛 시켰는데 전 워낙 매운 걸 못 먹다 보니 제 입맛에는 좀 맵더라고요 그래도 계란찜과 대접 밥이랑 같이 먹으니 괜찮았어요  아쉬운 건 배달이 너무 늦어서 기다리는데 지쳤습니다,3
1209,한식,웅이네오돌뼈닭발도-금정동,손님,10시 29분에 주문해서 11시 50분에 받았어요 주문이 많이 밀렸다고 첨에 말씀 안 해주시고 늦는다고 말씀 안 해주셔서 불만이었는데 전화로 친절하게 여성분이 말씀해주셔서 참았는데 배달해주시는 분이 더 친절하게 말씀해주셨네요 배달해주시는 분이랑 전화받으신 분들 인센티브 해주시는 거 추천드려요 늦게 와서 밥도 굳고 많이 식었는데 그래도 맛있게 먹었네요 다음번에는 빨리 온 거 먹을 수 있겠죠 ,5
1210,한식,웅이네오돌뼈닭발도-금정동,손님,언제나 맛나요 맛나,5
1211,한식,웅이네오돌뼈닭발도-금정동,ag**님,맛이 가 이 써따고 전해진다,5
1212,한식,웅이네오돌뼈닭발도-금정동,sw**님,너무 맛있게 잘 먹었어요 4시부터 주문이라 좀 아쉬워요 점심에도 먹고 싶은데 오도독뼈 좋아하는데 중간 맛 딱 좋았고 주먹밥이나 계란찜도 너무 맛있었어요,5
1213,한식,웅이네오돌뼈닭발도-금정동,el**님,맛은 있었으나 배달과정이 미흡함 음식이 배달되지 않은 상태에서 배달 완료라고 떠서 혼란이 왔으며 별다른 연락이 없었음,4
1214,한식,웅이네오돌뼈닭발도-금정동,손님,맛있게 잘 먹었어요 담엔 국물도 먹어보고 르네여,5
1215,한식,웅이네오돌뼈닭발도-금정동,hk**님,너무 맛있어서 몰랐는데 양도 많아 너무 좋았어요,5
1216,한식,웅이네오돌뼈닭발도-금정동,am**님,시간보다 일찍 와서 땡큐  맛도 굿,5
1217,한식,웅이네오돌뼈닭발도-금정동,mj**님,맛있는데 비닐장갑을 하나만 주시다니,5
1218,한식,웅이네오돌뼈닭발도-금정동,k9**님,오도독뼈 두 번째로 시켜 먹었는데 역시 맛있어요,5
1219,한식,웅이네오돌뼈닭발도-금정동,el**님,둘이서 먹기 딱이에요,4
1220,한식,웅이네오돌뼈닭발도-금정동,su**님,닭발 맛있어요,5
1221,한식,웅이네오돌뼈닭발도-금정동,손님,배달도 빠르고 닭발도 제일 맛있어요,5
1222,한식,웅이네오돌뼈닭발도-금정동,손님,맛있어요 워낙 유명한 곳,5
1223,한식,웅이네오돌뼈닭발도-금정동,손님,맛있네요 배달도 빠르고 좋아요,5
1224,한식,웅이네오돌뼈닭발도-금정동,db**님,정말 맛있어요 감사합니다,5
1225,한식,웅이네오돌뼈닭발도-금정동,rl**님,닭발은 옳아요 다음에 또 먹을래요,5
1226,한식,웅이네오돌뼈닭발도-금정동,gr**님,맵기도 좋고 양도 적당합니다,5
1227,한식,웅이네오돌뼈닭발도-금정동,hy**님,맛있습니다 역시 또 먹어야지,5
1228,한식,웅이네오돌뼈닭발도-금정동,gk**님,00시에는 웅이 내일 단 시켜 보세요,5
1229,한식,웅이네오돌뼈닭발도-금정동,xn**님,맛있어요 자주자주,5
1230,한식,웅이네오돌뼈닭발도-금정동,손님,배달음식 잘 안 믿는데 진짜 참다 참다 너무 먹고 싶어서 시켰는데 진짜 맛나요 맵기도 순한 거 시키니까 먹기 적당하고 계란찜도 푸딩 같네요 먹다가 이건 찍어놓고 리뷰 써야 해서 먹다 찍었어요 잘 먹었어요 또 시킬게요 아 주먹밥이 대박임,5
1231,한식,웅이네오돌뼈닭발도-금정동,손님,닭발 맛 집 좋아요,5
1232,한식,웅이네오돌뼈닭발도-금정동,손님,닭발 먹다가 오도독뼈 시켰는데 괜찮네,5
1233,한식,웅이네오돌뼈닭발도-금정동,손님,밤에 출출해서 시켰는데 양도 많고 맛도 좋아서 다음에도 다시 배달시키겠습니다,5
1234,한식,웅이네오돌뼈닭발도-금정동,손님,너무 맛있네요 너무 잘 먹었어요,5
1235,한식,웅이네오돌뼈닭발도-금정동,wo**님,최고 다른 지역에서부터 먹었는데 여기는 3번 4번 정도 시켜 먹는데 언제나 만족하고 먹습니다 실망시키지 않아요,5
1236,한식,웅이네오돌뼈닭발도-금정동,fl**님,맛있어요 근데 닭발은 시간 지나면 좀 맛없어져서 뜨거울 때 먹어야 헐 듯 쿨피스 얼리는 센스 굿굿,5
1237,한식,웅이네오돌뼈닭발도-금정동,ji**님,맛있게 잘 먹었어요,5
1238,한식,웅이네오돌뼈닭발도-금정동,손님,친구랑 닭발 먹고 싶어서 여기 처음으로 시켜봤는데 닭발도 맛있고 양도 많고 좋았어요’0’  다만 인기 있는 맛 집이라 배달이 조금 느린 게 아쉬웠지만 맛 집이라 느린 거니 괜찮았습니다 편지글도 너무 귀여워서 기분 좋은 마음으로 먹었어요 자주 시켜 먹을게요 강추 ,4
1239,한식,웅이네오돌뼈닭발도-금정동,xx**님,마싰어요 어어어 어어어,5
1240,한식,웅이네오돌뼈닭발도-금정동,fr**님,처음 시켰는데 너무 맛나요,5
1241,한식,웅이네오돌뼈닭발도-금정동,손님,좋아요 배달으누좀 느림,4
1242,한식,웅이네오돌뼈닭발도-금정동,손님,맛은 무난하긴 한데 배달이 너무 늦었어요,3
1243,한식,웅이네오돌뼈닭발도-금정동,eu**님,맵기도 적당하고 양도 많아요,3
1244,한식,웅이네오돌뼈닭발도-금정동,vb**님,또 시켜 먹네요 예상외로 맛있어요,2
1245,한식,웅이네오돌뼈닭발도-금정동,so**님,매운맛 선택했는데 생각보다 안 매웠어요 물론 매운 걸 잘 먹기도 하지만요 xz 양도 많고 맛있습니다 그리고 메모 글씨체 참 예뻐요 항상 감사합니다 다음에 또 머구께 영저 번에 김이 따로 2갠가 왔었는데 이번엔 안 왔더라고요 그래서 저번에 남은 김으로 먹었어욥,5
1246,한식,웅이네오돌뼈닭발도-금정동,qk**님,맛있습니다 잘 먹었어요,5
1247,한식,웅이네오돌뼈닭발도-금정동,gr**님,요번엔 약간 간이 셌지만 그래도 만족,5
1248,한식,웅이네오돌뼈닭발도-금정동,ic**님,JMT 중독성 있는 맛,5
1249,한식,웅이네오돌뼈닭발도-금정동,vb**님,무뼈닭발 매콤하니 맛났어 요양이 좀 아쉽긴 했지만요 나름 맛있었어요,2
1250,한식,웅이네오돌뼈닭발도-금정동,손님,양 맛 좋고 배달도 친절합니다,5
1251,한식,웅이네오돌뼈닭발도-금정동,am**님,배달이 너무 늦어요  비 와서 그런가  1시간 50분 만에 왔는데 음식 다 식어서 왔음 짜증 나게 식어도 맛은 있음,3
1252,한식,웅이네오돌뼈닭발도-금정동,손님,오늘도 시켜먹었다히힣,5
1253,한식,웅이네오돌뼈닭발도-금정동,손님,닭발은 사랑입니다 아하,5
1254,한식,웅이네오돌뼈닭발도-금정동,손님,맛있어서 계속 배달해 먹게 되네요 이 죽,5
